,t_wait_for_berthing_h,t_operation_h,t_post_operation_h,t_total_port_stay_h,avg_wait_prev_20_calls_port,avg_operation_prev_20_calls_port,std_wait_prev_20_calls_port,arrivals_same_day_port,arrivals_prev_day_port,arrivals_prev_7d_avg_port,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,rain_sum_prev_1d,precipitation_sum_prev_1d,wind_speed_10m_max_prev_1d,wind_gusts_10m_max_prev_1d,temperature_2m_mean_prev_1d,rain_sum_prev_3d,precipitation_hours_prev_3d,temperature_2m_mean_prev_3d,wind_speed_10m_max_prev_3d,wind_gusts_10m_max_prev_3d,rain_sum_prev_7d,precipitation_hours_prev_7d,temperature_2m_mean_prev_7d,wind_speed_10m_max_prev_7d,wind_gusts_10m_max_prev_7d,op_abastecimento_bunker,op_arribada,op_carga,op_descarga,op_desembarque_passageiros,op_embarque_passageiros,op_fundeio,op_fundeio_ship_to_ship,op_navio_estado_com_operacao_comercial,op_navio_estado_marinha_brasil,op_navio_estado_sem_operacao_comercial,op_offshore,op_reparo_manutencao,op_retirada_residuos_com_operacao_comercial,op_retirada_residuos_sem_operacao_comercial,op_solicitacao_certificado,op_tipo_operacao_nao_mapeado,arrival_month,arrival_dayofweek,arrival_hour,arrival_is_weekend
op_abastecimento_bunker,-0.025023918527224465,-0.006376261642072662,-0.004978507011565857,-0.008481494031442932,-0.04221868613370624,0.0009450861743255093,-0.050613697356813245,0.07449098196128345,0.07282037104604983,0.07822750001863792,0.012794188389946738,0.014886188824413712,0.009109859458592615,-0.0054012330423678,-0.0054012330423678,-0.007088728278191799,0.031056865140603507,0.02546501534396494,0.00038110425801061114,-0.007259044486527333,-0.007259044486527333,0.030825610018479374,0.024885214630532233,0.011847160942419041,-0.010257961634751258,-0.009133250550918303,0.012265336342967944,0.035126758783310424,0.02824284372313397,-0.013071933570379791,-0.010263600247125963,0.012274676924794295,0.033649385691556594,0.026050263633519515,1.0,0.20791520560860924,-0.10606613036473067,-0.10716105285685275,0.11530269893723806,0.11801061662161308,0.17585327679873408,0.144300159429859,0.19268286722690278,0.1937709470114228,0.18735552382920323,-0.06764089095636613,0.18054590881972088,0.19562186087205605,0.19323896090517254,0.06926923853830934,,-0.00860985120410461,-0.00040551144806652827,0.005864768272078407,0.0021026118671669093
op_arribada,-0.005354287940857965,-0.001498184422431715,-0.0013191385755651523,-0.0019543997305386256,-0.011245549083209289,-0.0010573314135574568,-0.01374999114778568,-0.033858797855229474,-0.033679382355399724,-0.03595536032460709,0.028572396277319483,0.016102105357690733,0.03375667258391593,0.002168933829480407,0.002168933829480407,0.01601617079226228,0.03457115384569744,0.031160952164734947,-0.007636409103899499,0.00019597510186000994,0.00019597510186000994,0.03382519062180933,0.029107096580750006,0.02878245734826885,-0.0008673220750308679,0.016919432149046135,0.030528400927410302,0.02813051541566361,0.021225825317882804,-0.0012871352891039942,0.0203186197654415,0.031569464441345826,0.02194834698576877,0.012426213771573363,0.20791520560860924,1.0,0.019235026043977203,0.02478088547890034,0.2789374447886612,0.27380367255038,0.3722286898035577,0.44294000161625613,0.6230849475726891,0.6264082111954015,0.6032831024549954,0.04966794145415741,0.46169283865246175,0.6215500937478462,0.6012053237422192,0.2527325532987609,,0.004138745206474899,0.003669810819056036,-0.004402730047058381,0.0022676658427193607
op_carga,0.039426244222400424,-0.043858974973060426,-0.029957829448290427,-0.041251884917515635,0.09587033028937463,-0.02773966158177577,0.1213259613188942,-0.2375436918814652,-0.23041610883878044,-0.2383789562455685,-0.09593798824876006,-0.11221960106743986,-0.07181665633200984,0.05104735318991603,0.05104735318991603,0.08121914074921628,-0.09059381374857742,-0.0885328997318572,0.0490684777165478,0.05166467790738488,0.05166467790738488,-0.08707259907545888,-0.08440823992939835,-0.0968432105348229,0.07401766829253001,0.10845668485614461,-0.0988704770082451,-0.09541250496403188,-0.08946805757057064,0.09824697111858194,0.13163413456911469,-0.10124266421011367,-0.0941558570990474,-0.08561091868511295,-0.10606613036473067,0.019235026043977203,1.0,0.11730475500750841,-0.09873894398045291,-0.09840793449319803,-0.05021978809663549,0.024293817078821556,0.0354747897859531,0.03603820774117199,0.030947201400945167,-0.5638998399265145,0.0049725105868295445,0.03502512526877903,0.03171429646638248,-0.10779168673881918,,0.022618226940293223,0.02392083053623956,0.04015605265728568,0.0344289763378312
op_descarga,-0.006857569204718058,-0.04055267548433384,-0.016571590499456848,-0.04134026511305252,0.07812409835407633,-0.02193607253672266,0.096438631871827,-0.2326513814719476,-0.22569052023246333,-0.23329186226404014,-0.04292235205377023,-0.07720226768297644,-0.011503024409951301,0.04792589124951571,0.04792589124951571,0.08786597452549146,-0.0075820323649992884,-0.019792928165624737,0.042126447285950025,0.05393895563627886,0.05393895563627886,0.001416972760178748,-0.010270831054592597,-0.04277356993698143,0.07002498503899335,0.1051891132531289,-0.041495663959498254,-0.014358806724674923,-0.024518427075288327,0.08675623378079382,0.12365512786295724,-0.042325364562308745,-0.023825675517582738,-0.03255372474652623,-0.10716105285685275,0.02478088547890034,0.11730475500750841,1.0,-0.0856927731393662,-0.08548165956445149,-0.04513080985651378,0.02803119319316839,0.039973091025352334,0.04052653881342827,0.03553092441563115,-0.5130483587656289,0.010289799238585676,0.03915578918225959,0.035907924926397404,-0.07646583225090149,,0.014012333015015258,0.030737962187783748,0.04472849791013253,0.03812796142993936
op_desembarque_passageiros,-0.019599243325328877,-0.0003316564776301646,-0.00502398071797047,-0.002029040836156301,-0.006571932633675217,-0.001247090614075213,-0.004866577622493632,-0.01814332519756393,-0.016421335100900467,-0.01584156117708738,0.06173880034418051,0.040800583291273354,0.07007789264981502,0.016768791990741643,0.016768791990741643,0.02955788841898696,0.0018095905550683817,3.058213944434569e-05,0.0002535175063881517,0.013078038561238781,0.013078038561238781,0.0033747291890298173,0.0033958072813485302,0.06061392255441467,0.01594169902126424,0.03858692441751372,0.06252603008495895,-0.005275190304183315,-0.010920489176986271,0.02248308473887255,0.04547215927479835,0.06440879789970366,-0.012355954502537167,-0.02274605827966513,0.11530269893723806,0.2789374447886612,-0.09873894398045291,-0.0856927731393662,1.0,0.9798955897218997,0.17014986213032948,0.18894840343862493,0.26447192044599827,0.26592616160294313,0.2543379898442037,-0.037575877308438844,0.24079895951194272,0.26944396258054437,0.2673426185544999,0.10805828329769045,,-0.025854548573287218,0.010255587312991367,-0.05791672998473019,0.015192970132952848
op_embarque_passageiros,-0.019491171159936368,0.00021503904002066068,-0.005015261724520716,-0.0014758435722421563,-0.00657078946858781,-0.001283094959750765,-0.004864591854683338,-0.017019255413301418,-0.015598309841416923,-0.014920828231484431,0.06185599936394458,0.0412233634652746,0.06990674409417175,0.017057659196095035,0.017057659196095035,0.02972946052384541,0.0006052619492264972,-0.0008872895609280814,-0.00011012693624697216,0.01300100642814908,0.01300100642814908,0.0019661699875576336,0.0022127831306481354,0.06065036984232629,0.016241282230075354,0.038856913200230894,0.06254286025906805,-0.0065228257744997945,-0.012051761032733069,0.022618932649908753,0.045799408394527626,0.06431104814572944,-0.013493548566384392,-0.023650138288920902,0.11801061662161308,0.27380367255038,-0.09840793449319803,-0.08548165956445149,0.9798955897218997,1.0,0.1698935431361547,0.1892068565564102,0.2648336814304401,0.2662897667216878,0.2546869943407276,-0.03776608374220633,0.243244672012453,0.26981237764515753,0.2677086477624328,0.1086254784860138,,-0.02578162373652469,0.009878012553894191,-0.05743179585895367,0.015070858503441252
op_fundeio,-0.01408886514599738,0.016724459864189238,0.0011626515080169345,0.015549529711165848,-0.023115227149221353,0.008728543367827213,-0.027763570254176535,0.018414619725990303,0.01676737132250569,0.01737061386099264,0.015710529504660786,0.014437655070925466,0.014151401683801985,-0.0038284253526146197,-0.0038284253526146197,-0.001664931923135949,0.005824684821621149,0.007499655261332064,0.002347463360781879,-0.0030507654558477692,-0.0030507654558477692,0.0072669786333100774,0.010273857888072517,0.015520702010943233,-0.005208370454104299,-0.0034472719434295728,0.015070804063124794,0.005472326228790931,0.007882616940617794,-0.003676877690911988,-0.0021130778220636768,0.01499537148142585,0.0024045390085935146,0.004063957605697181,0.17585327679873408,0.3722286898035577,-0.05021978809663549,-0.04513080985651378,0.17014986213032948,0.1698935431361547,1.0,0.2554559561209374,0.3538386310386826,0.3557529345559181,0.34780871353137194,-0.0037112541174612193,0.27314193959735955,0.3566845254114642,0.35224594442384977,0.14939348528430266,,-0.0008883514913613447,-0.00023883161446135024,-0.010432930742373591,0.0020026661797383403
op_fundeio_ship_to_ship,-0.003822310787405196,-0.0011249689371611066,0.001240856283485289,-0.001395815686459974,-0.0038951549025898354,-0.0012439252538225408,-0.004879756684063503,-0.005661156097365571,-0.005434712254563781,-0.005956941793159768,-0.002847118014083373,-0.0015178962234856147,-0.004175130432688994,-0.0022566345570321196,-0.0022566345570321196,-0.0006108360251723674,0.0005811692282624634,0.001739514114509039,-0.002319560355605925,-0.0031146363957187803,-0.0031146363957187803,0.00045472216900574946,0.0016021871458735185,-0.0021976782121237723,-0.001169789437145148,0.0011851180129313723,-0.0023447042307234646,0.0013273329588871792,0.001747836478070864,-0.00460122432436527,0.002928396752860945,-0.0030917592499943814,0.001582997885702982,0.001732459310049959,0.144300159429859,0.44294000161625613,0.024293817078821556,0.02803119319316839,0.18894840343862493,0.1892068565564102,0.2554559561209374,1.0,0.7069033409347287,0.7106586372240972,0.677212656754913,0.04345584364651,0.5190532672054349,0.7013801765766285,0.6750649670073668,0.17776240327478726,,0.010246646758258366,0.0037984735137313913,0.000789390514902124,0.004842087518123008
op_navio_estado_com_operacao_comercial,0.00015390006100589863,-0.00044334456911428194,0.00013879586320636328,-0.0004255808121863114,-0.005826712759805588,-0.002019377263879481,-0.006963685427527303,-0.01656510547072481,-0.016999839001115263,-0.018020135826535822,0.010631379884536484,0.004845297343413753,0.013204595685737426,0.0008927534491652284,0.0008927534491652284,0.008225988774725121,0.01858008499077459,0.015024206923919425,-0.0036908368005587285,-0.0008853235446307746,-0.0008853235446307746,0.018535240359188007,0.015156202409855659,0.01125822185700415,-0.0012008328911536626,0.00820384210422427,0.01197696076678304,0.016155113744014557,0.011614039527551837,-0.001531330619127606,0.011934094751206516,0.011821906057218355,0.013218188389517148,0.0071031186262811765,0.19268286722690278,0.6230849475726891,0.0354747897859531,0.039973091025352334,0.26447192044599827,0.2648336814304401,0.3538386310386826,0.7069033409347287,1.0,0.9947158987098886,0.947901201996619,0.05862528388773536,0.7265237870269359,0.98172873820611,0.9497695384812599,0.24875779759934916,,0.004488797690388645,0.005591243388559715,-0.0016980045809836131,0.004298521723657105
op_navio_estado_marinha_brasil,0.0002173780609852071,-0.0004714258266682701,0.00015570462528781057,-0.0004480211377173091,-0.005737066466556388,-0.0020541451065773622,-0.00685092200238703,-0.016298179764132326,-0.01675673761566994,-0.017760014275898253,0.011623293410608797,0.00537065861333093,0.014380066086774623,0.001036133667078599,0.001036133667078599,0.008247117691015094,0.018998406845400745,0.015541858650132549,-0.0032831872546202133,-0.0007258499081126883,-0.0007258499081126883,0.018943801029026656,0.015480194054136318,0.01245435469825714,-0.0009697430127484858,0.008654380248434087,0.01326089230121384,0.016356054598719753,0.011654161286693101,-0.0013088924081175383,0.012414960066826426,0.013116196192687031,0.013536090142722697,0.007298180067097481,0.1937709470114228,0.6264082111954015,0.03603820774117199,0.04052653881342827,0.26592616160294313,0.2662897667216878,0.3557529345559181,0.7106586372240972,0.9947158987098886,1.0,0.9529379768506605,0.059165844351415996,0.7303922208657586,0.9869442204460303,0.9548161038789098,0.25013152422995916,,0.0043669901834366386,0.005899394510987257,-0.001766319478308452,0.0045504354767782395
op_navio_estado_sem_operacao_comercial,-0.00035608186413746087,-0.00010107990395482514,1.9605490514293422e-06,-0.00012917034706862404,-0.004399480815674892,-0.0019932014588792124,-0.004951672152917341,-0.017565224747476113,-0.01776985388230982,-0.018908660120705127,0.010474312987994764,0.004048734710772028,0.01354718684799642,0.002107893956187278,0.002107893956187278,0.010241509776969993,0.018856679913104774,0.01533984804858872,-0.0028539471541826887,-0.0015945301564470955,-0.0015945301564470955,0.01949184639058409,0.015972215299499444,0.01191801889666432,-0.0013151044156354443,0.009485268471041149,0.012545045957353597,0.016926984436329673,0.012244128165344214,-0.0017023966489501505,0.012626728808269292,0.012650460628478417,0.014270495115143908,0.008893043267742241,0.18735552382920323,0.6032831024549954,0.030947201400945167,0.03553092441563115,0.2543379898442037,0.2546869943407276,0.34780871353137194,0.677212656754913,0.947901201996619,0.9529379768506605,1.0,0.055989676077242416,0.6996487941498435,0.9455033969816402,0.9147427857408589,0.24050357944092515,,0.00540184847464715,0.005593747462766593,-0.0018023714351595582,0.004790856391091281
op_offshore,-0.0669603121556271,0.028698294530265827,0.039109932625825974,0.02417636180744821,-0.12302330926157298,0.023708005112271117,-0.1514531424334918,0.4394466832785111,0.4329475483899545,0.4504582350017285,0.024426594120122387,0.08256319834922642,-0.024522824083911293,-0.07928044354329981,-0.07928044354329981,-0.14192451940787296,0.04569442140537818,0.05528578741572122,-0.03518066656755295,-0.08311835649829019,-0.08311835649829019,0.035528675168363964,0.04296589348493584,0.026860813432658517,-0.11833359882286791,-0.18484824739413735,0.02620606380049901,0.06755277787699694,0.07356108242729592,-0.15647397346815814,-0.2235452678728938,0.026311009768356316,0.08606876300978133,0.09210286435232687,-0.06764089095636613,0.04966794145415741,-0.5638998399265145,-0.5130483587656289,-0.037575877308438844,-0.03776608374220633,-0.0037112541174612193,0.04345584364651,0.05862528388773536,0.059165844351415996,0.055989676077242416,1.0,0.03238044597949655,0.058699396017269215,0.05630663361150729,-0.032454895375169934,,-0.009190858198782379,-0.04015487239448351,-0.05254819450357254,-0.05739542169309047
op_reparo_manutencao,0.0025409167722599017,0.008433648471968638,0.005003736256562923,0.008725875414559768,-0.007639550583103477,-0.0008874054287153286,-0.00945738424427048,-0.01537341666464444,-0.016586741831443614,-0.0171721936020796,0.01499018663481762,0.009660425769608868,0.016703522309122247,-8.268001694277909e-05,-8.268001694277909e-05,0.007543077799963654,0.021026080753444816,0.022082573760599727,-0.0010023046023829702,-7.95591431762038e-05,-7.95591431762038e-05,0.019968437721139074,0.020447062004920316,0.015570915904640681,-0.0007981946162247372,0.010036815424399685,0.015822550618457557,0.015809287298476603,0.014986271630471452,-0.0028672448143798215,0.012924759802631908,0.01629210093685343,0.011122742679137413,0.008707860815567544,0.18054590881972088,0.46169283865246175,0.0049725105868295445,0.010289799238585676,0.24079895951194272,0.243244672012453,0.27314193959735955,0.5190532672054349,0.7265237870269359,0.7303922208657586,0.6996487941498435,0.03238044597949655,1.0,0.7323661781858104,0.7085339455892128,0.18257118816756696,,0.0070330404061840456,0.0026265631621885653,-0.003685355096759557,0.0015518498685253039
op_retirada_residuos_com_operacao_comercial,5.9930809301726665e-05,-0.0005200269236191438,0.00011377012595861081,-0.0005100963866503654,-0.005249108057231317,-0.002064415876090448,-0.0063434022046508455,-0.016725432766715707,-0.017227961146214846,-0.018270567936014812,0.012068069269662226,0.005869151708462473,0.014699821472783398,0.0008379602679561758,0.0008379602679561758,0.008656239105781909,0.01853318429041322,0.01546938564320119,-0.003430576843010804,-0.0008991508229214909,-0.0008991508229214909,0.018610708478674774,0.015348122054948034,0.012897028430108294,-0.0010693396316089788,0.009169604499983204,0.013723338891866879,0.015794105491129057,0.011424736715076579,-0.001345769955460051,0.012977659438532371,0.01358006181153251,0.012802834387793003,0.00682905029058401,0.19562186087205605,0.6215500937478462,0.03502512526877903,0.03915578918225959,0.26944396258054437,0.26981237764515753,0.3566845254114642,0.7013801765766285,0.98172873820611,0.9869442204460303,0.9455033969816402,0.058699396017269215,0.7323661781858104,1.0,0.9574875431612545,0.2508022239689831,,0.0047505116609484555,0.005086610623656607,-0.00179321861882725,0.003925792875988069
op_retirada_residuos_sem_operacao_comercial,-0.00026820618282741,-2.576878465887096e-05,2.5265540372746515e-05,-4.6552163687798e-05,-0.005667678339947118,-0.0020586262034131297,-0.0067243393346528455,-0.017370534880971893,-0.01795772354392222,-0.018937198745717154,0.0123508565019754,0.005624545680839747,0.015298801027199178,0.0007100481257455193,0.0007100481257455193,0.009180980714085112,0.0194233621119733,0.015909160817245825,-0.0030928850982745552,-0.0005276266142554675,-0.0005276266142554675,0.019062487314914712,0.015644147872748187,0.01294045502405733,-0.0010170758671124277,0.010048042927066186,0.01376684448014114,0.016500246476178308,0.012067415416208982,-0.0007167497507306165,0.014500701191900861,0.01355955554922306,0.013468133542906192,0.007149187691255291,0.19323896090517254,0.6012053237422192,0.03171429646638248,0.035907924926397404,0.2673426185544999,0.2677086477624328,0.35224594442384977,0.6750649670073668,0.9497695384812599,0.9548161038789098,0.9147427857408589,0.05630663361150729,0.7085339455892128,0.9574875431612545,1.0,0.243661473129343,,0.005310644137916881,0.0045668866208643626,-0.000799591336897114,0.003033249554534439
op_solicitacao_certificado,-0.0211864062185572,0.08101769425290148,-0.005075111129915901,0.07883585627583484,-0.030862901189267475,0.04451156137796148,-0.03747331490987799,-0.01788395847802813,-0.022775944935074028,-0.023570241067442838,0.06694100816485514,0.03975478321579916,0.07849943719416527,0.0019521143361234253,0.0019521143361234253,0.013853353052245878,0.08597470720606017,0.05857577107058757,-0.015046959084449175,0.0024888522097374637,0.0024888522097374637,0.08169805572093362,0.052941848086639154,0.06650076034349468,0.0026681840269725215,0.0153193607151535,0.06948037698586923,0.0724628972729002,0.041164732388915194,0.0006362964982148747,0.01465939611404034,0.07157624416117545,0.06339286687229373,0.027080443733596343,0.06926923853830934,0.2527325532987609,-0.10779168673881918,-0.07646583225090149,0.10805828329769045,0.1086254784860138,0.14939348528430266,0.17776240327478726,0.24875779759934916,0.25013152422995916,0.24050357944092515,-0.032454895375169934,0.18257118816756696,0.2508022239689831,0.243661473129343,1.0,,-0.04920041655408854,-0.0156703451933934,-0.009526617328046732,-0.01609819512353856
op_tipo_operacao_nao_mapeado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arrival_month,0.013826735048311199,0.009612592201523657,-0.002672939289173498,0.010613520678530702,0.026739458998824198,0.010024483887895706,0.012350722442911239,-0.02065470984222225,-0.019411266615484882,-0.019114811430242674,-0.2326831109834657,-0.19054900866012187,-0.24159733316829926,-0.1074061601438828,-0.1074061601438828,-0.14828014487577187,0.18251821338880578,0.20477416602454185,-0.0030007082100989998,-0.1087887483338583,-0.1087887483338583,0.1808582472813241,0.20130111922888752,-0.2366984232044897,-0.15160391995312847,-0.18154471366169328,-0.24783774767877784,0.2079103333127618,0.24449201975409604,-0.2007845768517205,-0.2194193525790438,-0.26529114060491504,0.23099299361781253,0.28474366567595205,-0.00860985120410461,0.004138745206474899,0.022618226940293223,0.014012333015015258,-0.025854548573287218,-0.02578162373652469,-0.0008883514913613447,0.010246646758258366,0.004488797690388645,0.0043669901834366386,0.00540184847464715,-0.009190858198782379,0.0070330404061840456,0.0047505116609484555,0.005310644137916881,-0.04920041655408854,,1.0,0.006009871818674264,0.009206471242154037,0.004926773736901525
arrival_dayofweek,0.0047002379062380095,-0.0007286198833437281,0.0020944995065340553,-0.00029576990853908926,0.0015852760128218396,-0.0018068413136641268,0.004489719279725756,-0.06669010553598674,-0.009140596105206785,-0.017115726452413,-0.007174310857654964,-0.014343052295069325,-0.0013624202311911236,0.018789200758684923,0.018789200758684923,0.010115345898740575,0.007798259015350751,0.004795979728393443,-0.001309945110880177,0.0029792235875494913,0.0029792235875494913,0.021356024003736807,0.022151609888638506,-0.0005459891058381289,-0.00015426193673221485,0.0023579609011901304,0.0025530172752468347,0.009711994067438333,0.005690113715987336,0.004939670481828254,0.0070446877092756105,-0.0017369429403604148,-0.002476684973441073,-0.0054944514622258115,-0.00040551144806652827,0.003669810819056036,0.02392083053623956,0.030737962187783748,0.010255587312991367,0.009878012553894191,-0.00023883161446135024,0.0037984735137313913,0.005591243388559715,0.005899394510987257,0.005593747462766593,-0.04015487239448351,0.0026265631621885653,0.005086610623656607,0.0045668866208643626,-0.0156703451933934,,0.006009871818674264,1.0,0.007226497160122507,0.7781769829404738
arrival_hour,0.000997045356537489,0.0071998322526360395,0.0005068568431252754,0.007261051867497922,0.0014759231923687363,-0.00046167145818275577,0.003301220620620799,-0.009045382172438396,-0.008190742035451002,-0.0074111288510451635,-0.01930952775876456,-0.01300740513980258,-0.02299739880565276,8.542313340456162e-06,8.542313340456162e-06,-0.0025506195659197343,-0.015477498529800729,-0.01260442933693241,0.0016635926249292383,0.006777839055040699,0.006777839055040699,-0.01308899906329063,-0.008951673487946166,-0.021954516290389487,0.008459811531781802,0.0048179838036445845,-0.022151539241951453,-0.01157190088246915,-0.005615990683646819,0.009833005591553493,0.0071316699948372544,-0.021499923414643473,-0.012114896693373674,-0.0046613576711588426,0.005864768272078407,-0.004402730047058381,0.04015605265728568,0.04472849791013253,-0.05791672998473019,-0.05743179585895367,-0.010432930742373591,0.000789390514902124,-0.0016980045809836131,-0.001766319478308452,-0.0018023714351595582,-0.05254819450357254,-0.003685355096759557,-0.00179321861882725,-0.000799591336897114,-0.009526617328046732,,0.009206471242154037,0.007226497160122507,1.0,0.009944402768241302
arrival_is_weekend,0.007110247988397069,-0.0022087174193336258,0.003360506035757474,-0.0015442835075762662,0.004997985294939555,-0.004250513647698926,0.010109715096536563,-0.0827546474125254,-0.04880971727195619,-0.020156434368576337,-0.006067552020495467,-0.014989927538046077,0.0025544845906826925,0.017894335068366195,0.017894335068366195,0.010975680782100108,-0.00018794296667040783,-0.006053855074767537,-0.004507762818398599,0.011645620919034561,0.011645620919034561,0.018606146968893473,0.021098201031537006,-0.0012414827256795522,0.008829691092133274,0.008040467173744117,0.0032667615363822637,0.016524148592913818,0.014788383316303924,0.006515524403550383,0.008470051580466213,0.0008978207440032568,-0.0024849376776204884,-0.004898896112268791,0.0021026118671669093,0.0022676658427193607,0.0344289763378312,0.03812796142993936,0.015192970132952848,0.015070858503441252,0.0020026661797383403,0.004842087518123008,0.004298521723657105,0.0045504354767782395,0.004790856391091281,-0.05739542169309047,0.0015518498685253039,0.003925792875988069,0.003033249554534439,-0.01609819512353856,,0.004926773736901525,0.7781769829404738,0.009944402768241302,1.0
